"IUCN","IUCN Category","SPEC","Species","COU","Country","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"TOT_KNOWN_IND","Total number of indigenous known species","FISH_TOT","Fish","GRC","Greece","NBR","Number","0","Units",,,601,,
"TOT_KNOWN_IND","Total number of indigenous known species","MARINE_F","Marine Fish","GRC","Greece","NBR","Number","0","Units",,,469,,
"TOT_KNOWN_IND","Total number of indigenous known species","FRESHW_F","Freshwater Fish","GRC","Greece","NBR","Number","0","Units",,,125,,
"ENDANGERED","Number of endangered species","FISH_TOT","Fish","GRC","Greece","NBR","Number","0","Units",,,16,,
"ENDANGERED","Number of endangered species","MARINE_F","Marine Fish","GRC","Greece","NBR","Number","0","Units",,,4,,
"ENDANGERED","Number of endangered species","FRESHW_F","Freshwater Fish","GRC","Greece","NBR","Number","0","Units",,,12,,
"CRITICAL","Number of critically endangered species","FISH_TOT","Fish","GRC","Greece","NBR","Number","0","Units",,,19,,
"CRITICAL","Number of critically endangered species","MARINE_F","Marine Fish","GRC","Greece","NBR","Number","0","Units",,,5,,
"CRITICAL","Number of critically endangered species","FRESHW_F","Freshwater Fish","GRC","Greece","NBR","Number","0","Units",,,14,,
"VULNERABLE","Number of vulnerable species","FISH_TOT","Fish","GRC","Greece","NBR","Number","0","Units",,,28,,
"VULNERABLE","Number of vulnerable species","MARINE_F","Marine Fish","GRC","Greece","NBR","Number","0","Units",,,5,,
"VULNERABLE","Number of vulnerable species","FRESHW_F","Freshwater Fish","GRC","Greece","NBR","Number","0","Units",,,23,,
"THREATENED","Total number of threatened species","FISH_TOT","Fish","GRC","Greece","NBR","Number","0","Units",,,63,,
"THREATENED","Total number of threatened species","MARINE_F","Marine Fish","GRC","Greece","NBR","Number","0","Units",,,14,,
"THREATENED","Total number of threatened species","FRESHW_F","Freshwater Fish","GRC","Greece","NBR","Number","0","Units",,,49,,
"ENDANGERED_IND","Number of endangered indigenous species","FISH_TOT","Fish","GRC","Greece","NBR","Number","0","Units",,,16,,
"ENDANGERED_IND","Number of endangered indigenous species","MARINE_F","Marine Fish","GRC","Greece","NBR","Number","0","Units",,,4,,
"ENDANGERED_IND","Number of endangered indigenous species","FRESHW_F","Freshwater Fish","GRC","Greece","NBR","Number","0","Units",,,12,,
"CRITICAL_IND","Number of critically endangered indigenous species","FISH_TOT","Fish","GRC","Greece","NBR","Number","0","Units",,,19,,
"CRITICAL_IND","Number of critically endangered indigenous species","MARINE_F","Marine Fish","GRC","Greece","NBR","Number","0","Units",,,5,,
"CRITICAL_IND","Number of critically endangered indigenous species","FRESHW_F","Freshwater Fish","GRC","Greece","NBR","Number","0","Units",,,14,,
"VULNERABLE_IND","Number of vulnerable indigenous species","FISH_TOT","Fish","GRC","Greece","NBR","Number","0","Units",,,28,,
"VULNERABLE_IND","Number of vulnerable indigenous species","MARINE_F","Marine Fish","GRC","Greece","NBR","Number","0","Units",,,5,,
"VULNERABLE_IND","Number of vulnerable indigenous species","FRESHW_F","Freshwater Fish","GRC","Greece","NBR","Number","0","Units",,,23,,
"THREATENED_IND","Total number of indigenous threatened species","MAMMAL","Mammals","GRC","Greece","NBR","Number","0","Units",,,29,,
"THREATENED_IND","Total number of indigenous threatened species","BIRD","Birds","GRC","Greece","NBR","Number","0","Units",,,62,,
"THREATENED_IND","Total number of indigenous threatened species","REPTILE","Reptiles","GRC","Greece","NBR","Number","0","Units",,,9,,
"THREATENED_IND","Total number of indigenous threatened species","AMPHIBIAN","Amphibians","GRC","Greece","NBR","Number","0","Units",,,6,,
"THREATENED_IND","Total number of indigenous threatened species","FISH_TOT","Fish","GRC","Greece","NBR","Number","0","Units",,,63,,
"THREATENED_IND","Total number of indigenous threatened species","MARINE_F","Marine Fish","GRC","Greece","NBR","Number","0","Units",,,14,,
"THREATENED_IND","Total number of indigenous threatened species","FRESHW_F","Freshwater Fish","GRC","Greece","NBR","Number","0","Units",,,49,,
"THREAT_PERCENT","Threatened species as % of known species","MAMMAL","Mammals","GRC","Greece","PC","Percentage","0","Units",,,25.217,,
"THREAT_PERCENT","Threatened species as % of known species","BIRD","Birds","GRC","Greece","PC","Percentage","0","Units",,,14.091,,
"THREAT_PERCENT","Threatened species as % of known species","REPTILE","Reptiles","GRC","Greece","PC","Percentage","0","Units",,,13.636,,
"THREAT_PERCENT","Threatened species as % of known species","AMPHIBIAN","Amphibians","GRC","Greece","PC","Percentage","0","Units",,,26.087,,
"THREAT_PERCENT","Threatened species as % of known species","VASCULAR_PLANT","Vascular plants","GRC","Greece","PC","Percentage","0","Units",,,4.359,,
"THREAT_PERCENT","Threatened species as % of known species","FISH_TOT","Fish","GRC","Greece","PC","Percentage","0","Units",,,9.474,,
"THREAT_PERCENT","Threatened species as % of known species","MARINE_F","Marine Fish","GRC","Greece","PC","Percentage","0","Units",,,2.74,,
"THREAT_PERCENT","Threatened species as % of known species","FRESHW_F","Freshwater Fish","GRC","Greece","PC","Percentage","0","Units",,,31.818,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","MAMMAL","Mammals","GRC","Greece","PC","Percentage","0","Units",,,25.664,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","BIRD","Birds","GRC","Greece","PC","Percentage","0","Units",,,17.664,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","REPTILE","Reptiles","GRC","Greece","PC","Percentage","0","Units",,,14.063,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","AMPHIBIAN","Amphibians","GRC","Greece","PC","Percentage","0","Units",,,27.273,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","FISH_TOT","Fish","GRC","Greece","PC","Percentage","0","Units",,,10.483,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","MARINE_F","Marine Fish","GRC","Greece","PC","Percentage","0","Units",,,2.985,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","FRESHW_F","Freshwater Fish","GRC","Greece","PC","Percentage","0","Units",,,39.2,,
"TOT_KNOWN","Total number of known species","FISH_TOT","Fish","HUN","Hungary","NBR","Number","0","Units",,,81,,
"TOT_KNOWN","Total number of known species","FRESHW_F","Freshwater Fish","HUN","Hungary","NBR","Number","0","Units",,,81,,
"TOT_KNOWN_IND","Total number of indigenous known species","FISH_TOT","Fish","HUN","Hungary","NBR","Number","0","Units",,,52,,
"TOT_KNOWN_IND","Total number of indigenous known species","FRESHW_F","Freshwater Fish","HUN","Hungary","NBR","Number","0","Units",,,52,,
"THREATENED","Total number of threatened species","FISH_TOT","Fish","HUN","Hungary","NBR","Number","0","Units",,,35,,
"THREATENED","Total number of threatened species","FRESHW_F","Freshwater Fish","HUN","Hungary","NBR","Number","0","Units",,,35,,
"THREATENED_IND","Total number of indigenous threatened species","MAMMAL","Mammals","HUN","Hungary","NBR","Number","0","Units",,,34,,
"THREATENED_IND","Total number of indigenous threatened species","BIRD","Birds","HUN","Hungary","NBR","Number","0","Units",,,57,,
"THREATENED_IND","Total number of indigenous threatened species","REPTILE","Reptiles","HUN","Hungary","NBR","Number","0","Units",,,5,,
"THREATENED_IND","Total number of indigenous threatened species","AMPHIBIAN","Amphibians","HUN","Hungary","NBR","Number","0","Units",,,5,,
"THREATENED_IND","Total number of indigenous threatened species","VASCULAR_PLANT","Vascular plants","HUN","Hungary","NBR","Number","0","Units",,,179,,
"THREAT_PERCENT","Threatened species as % of known species","MAMMAL","Mammals","HUN","Hungary","PC","Percentage","0","Units",,,37.778,,
"THREAT_PERCENT","Threatened species as % of known species","BIRD","Birds","HUN","Hungary","PC","Percentage","0","Units",,,14.504,,
"THREAT_PERCENT","Threatened species as % of known species","REPTILE","Reptiles","HUN","Hungary","PC","Percentage","0","Units",,,33.333,,
"THREAT_PERCENT","Threatened species as % of known species","AMPHIBIAN","Amphibians","HUN","Hungary","PC","Percentage","0","Units",,,27.778,,
"THREAT_PERCENT","Threatened species as % of known species","VASCULAR_PLANT","Vascular plants","HUN","Hungary","PC","Percentage","0","Units",,,7.131,,
"THREAT_PERCENT","Threatened species as % of known species","FISH_TOT","Fish","HUN","Hungary","PC","Percentage","0","Units",,,43.21,,
"THREAT_PERCENT","Threatened species as % of known species","FRESHW_F","Freshwater Fish","HUN","Hungary","PC","Percentage","0","Units",,,43.21,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","MAMMAL","Mammals","HUN","Hungary","PC","Percentage","0","Units",,,43.038,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","BIRD","Birds","HUN","Hungary","PC","Percentage","0","Units",,,14.844,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","REPTILE","Reptiles","HUN","Hungary","PC","Percentage","0","Units",,,33.333,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","AMPHIBIAN","Amphibians","HUN","Hungary","PC","Percentage","0","Units",,,27.778,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","VASCULAR_PLANT","Vascular plants","HUN","Hungary","PC","Percentage","0","Units",,,7.357,,
"TOT_KNOWN","Total number of known species","FRESHW_F","Freshwater Fish","ISL","Iceland","NBR","Number","0","Units",,,5,,
"THREAT_PERCENT","Threatened species as % of known species","BIRD","Birds","ISL","Iceland","PC","Percentage","0","Units",,,44,,
"THREAT_PERCENT","Threatened species as % of known species","VASCULAR_PLANT","Vascular plants","ISL","Iceland","PC","Percentage","0","Units",,,11.872,,
"TOT_KNOWN","Total number of known species","FISH_TOT","Fish","IRL","Ireland","NBR","Number","0","Units",,,404,,
"TOT_KNOWN","Total number of known species","MARINE_F","Marine Fish","IRL","Ireland","NBR","Number","0","Units",,,376,,
"TOT_KNOWN","Total number of known species","FRESHW_F","Freshwater Fish","IRL","Ireland","NBR","Number","0","Units",,,28,,
"TOT_KNOWN_IND","Total number of indigenous known species","FISH_TOT","Fish","IRL","Ireland","NBR","Number","0","Units",,,391,,
"TOT_KNOWN_IND","Total number of indigenous known species","MARINE_F","Marine Fish","IRL","Ireland","NBR","Number","0","Units",,,376,,
"TOT_KNOWN_IND","Total number of indigenous known species","FRESHW_F","Freshwater Fish","IRL","Ireland","NBR","Number","0","Units",,,15,,
"CRITICAL","Number of critically endangered species","FRESHW_F","Freshwater Fish","IRL","Ireland","NBR","Number","0","Units",,,1,,
"VULNERABLE","Number of vulnerable species","FRESHW_F","Freshwater Fish","IRL","Ireland","NBR","Number","0","Units",,,4,,
"THREATENED","Total number of threatened species","FRESHW_F","Freshwater Fish","IRL","Ireland","NBR","Number","0","Units",,,5,,
"CRITICAL_IND","Number of critically endangered indigenous species","FRESHW_F","Freshwater Fish","IRL","Ireland","NBR","Number","0","Units",,,1,,
"VULNERABLE_IND","Number of vulnerable indigenous species","FRESHW_F","Freshwater Fish","IRL","Ireland","NBR","Number","0","Units",,,4,,
"THREATENED_IND","Total number of indigenous threatened species","REPTILE","Reptiles","IRL","Ireland","NBR","Number","0","Units",,,1,,
"THREATENED_IND","Total number of indigenous threatened species","AMPHIBIAN","Amphibians","IRL","Ireland","NBR","Number","0","Units",,,1,,
"THREATENED_IND","Total number of indigenous threatened species","VASCULAR_PLANT","Vascular plants","IRL","Ireland","NBR","Number","0","Units",,,101,,
"THREATENED_IND","Total number of indigenous threatened species","FRESHW_F","Freshwater Fish","IRL","Ireland","NBR","Number","0","Units",,,5,,
"THREAT_PERCENT","Threatened species as % of known species","MAMMAL","Mammals","IRL","Ireland","PC","Percentage","0","Units",,,1.754,,
"THREAT_PERCENT","Threatened species as % of known species","BIRD","Birds","IRL","Ireland","PC","Percentage","0","Units",,,24.07,,
"THREAT_PERCENT","Threatened species as % of known species","REPTILE","Reptiles","IRL","Ireland","PC","Percentage","0","Units",,,33.333,,
"THREAT_PERCENT","Threatened species as % of known species","AMPHIBIAN","Amphibians","IRL","Ireland","PC","Percentage","0","Units",,,33.333,,
"THREAT_PERCENT","Threatened species as % of known species","VASCULAR_PLANT","Vascular plants","IRL","Ireland","PC","Percentage","0","Units",,,9.619,,
"THREAT_PERCENT","Threatened species as % of known species","FRESHW_F","Freshwater Fish","IRL","Ireland","PC","Percentage","0","Units",,,17.857,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","REPTILE","Reptiles","IRL","Ireland","PC","Percentage","0","Units",,,50,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","AMPHIBIAN","Amphibians","IRL","Ireland","PC","Percentage","0","Units",,,33.333,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","VASCULAR_PLANT","Vascular plants","IRL","Ireland","PC","Percentage","0","Units",,,9.619,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","FRESHW_F","Freshwater Fish","IRL","Ireland","PC","Percentage","0","Units",,,33.333,,
"TOT_KNOWN","Total number of known species","FISH_TOT","Fish","ITA","Italy","NBR","Number","0","Units",,,173,,
"TOT_KNOWN","Total number of known species","MARINE_F","Marine Fish","ITA","Italy","NBR","Number","0","Units",,,76,,
"TOT_KNOWN","Total number of known species","FRESHW_F","Freshwater Fish","ITA","Italy","NBR","Number","0","Units",,,97,,
"ENDANGERED","Number of endangered species","FRESHW_F","Freshwater Fish","ITA","Italy","NBR","Number","0","Units",,,6,,
"CRITICAL","Number of critically endangered species","FRESHW_F","Freshwater Fish","ITA","Italy","NBR","Number","0","Units",,,11,,
"VULNERABLE","Number of vulnerable species","FRESHW_F","Freshwater Fish","ITA","Italy","NBR","Number","0","Units",,,8,,
"THREATENED","Total number of threatened species","FRESHW_F","Freshwater Fish","ITA","Italy","NBR","Number","0","Units",,,25,,
"THREATENED_IND","Total number of indigenous threatened species","VASCULAR_PLANT","Vascular plants","ITA","Italy","NBR","Number","0","Units",,,553,,
"THREAT_PERCENT","Threatened species as % of known species","MAMMAL","Mammals","ITA","Italy","PC","Percentage","0","Units",,,18.254,,
"THREAT_PERCENT","Threatened species as % of known species","BIRD","Birds","ITA","Italy","PC","Percentage","0","Units",,,27.715,,
"THREAT_PERCENT","Threatened species as % of known species","REPTILE","Reptiles","ITA","Italy","PC","Percentage","0","Units",,,19.643,,
"THREAT_PERCENT","Threatened species as % of known species","AMPHIBIAN","Amphibians","ITA","Italy","PC","Percentage","0","Units",,,31.818,,
"THREAT_PERCENT","Threatened species as % of known species","VASCULAR_PLANT","Vascular plants","ITA","Italy","PC","Percentage","0","Units",,,8.24,,
"THREAT_PERCENT","Threatened species as % of known species","FRESHW_F","Freshwater Fish","ITA","Italy","PC","Percentage","0","Units",,,25.773,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","VASCULAR_PLANT","Vascular plants","ITA","Italy","PC","Percentage","0","Units",,,9.327,,
"TOT_KNOWN","Total number of known species","FRESHW_F","Freshwater Fish","JPN","Japan","NBR","Number","0","Units",,,400,,
"ENDANGERED","Number of endangered species","FRESHW_F","Freshwater Fish","JPN","Japan","NBR","Number","0","Units",,,54,,
"CRITICAL","Number of critically endangered species","FRESHW_F","Freshwater Fish","JPN","Japan","NBR","Number","0","Units",,,69,,
"VULNERABLE","Number of vulnerable species","FRESHW_F","Freshwater Fish","JPN","Japan","NBR","Number","0","Units",,,44,,
"THREATENED","Total number of threatened species","FRESHW_F","Freshwater Fish","JPN","Japan","NBR","Number","0","Units",,,167,,
"THREAT_PERCENT","Threatened species as % of known species","MAMMAL","Mammals","JPN","Japan","PC","Percentage","0","Units",,,20.625,,
"THREAT_PERCENT","Threatened species as % of known species","BIRD","Birds","JPN","Japan","PC","Percentage","0","Units",,,13.857,,
"THREAT_PERCENT","Threatened species as % of known species","REPTILE","Reptiles","JPN","Japan","PC","Percentage","0","Units",,,36.735,,
"THREAT_PERCENT","Threatened species as % of known species","AMPHIBIAN","Amphibians","JPN","Japan","PC","Percentage","0","Units",,,33.333,,
"THREAT_PERCENT","Threatened species as % of known species","VASCULAR_PLANT","Vascular plants","JPN","Japan","PC","Percentage","0","Units",,,25.414,,
"THREAT_PERCENT","Threatened species as % of known species","FRESHW_F","Freshwater Fish","JPN","Japan","PC","Percentage","0","Units",,,41.75,,
"TOT_KNOWN","Total number of known species","FISH_TOT","Fish","KOR","Korea","NBR","Number","0","Units",,,1262,,
"ENDANGERED","Number of endangered species","FISH_TOT","Fish","KOR","Korea","NBR","Number","0","Units",,,13,,
"ENDANGERED","Number of endangered species","FRESHW_F","Freshwater Fish","KOR","Korea","NBR","Number","0","Units",,,13,,
"CRITICAL","Number of critically endangered species","FISH_TOT","Fish","KOR","Korea","NBR","Number","0","Units",,,4,,
"CRITICAL","Number of critically endangered species","FRESHW_F","Freshwater Fish","KOR","Korea","NBR","Number","0","Units",,,4,,
"VULNERABLE","Number of vulnerable species","FISH_TOT","Fish","KOR","Korea","NBR","Number","0","Units",,,9,,
"VULNERABLE","Number of vulnerable species","FRESHW_F","Freshwater Fish","KOR","Korea","NBR","Number","0","Units",,,9,,
"THREATENED","Total number of threatened species","FISH_TOT","Fish","KOR","Korea","NBR","Number","0","Units",,,26,,
"THREATENED","Total number of threatened species","FRESHW_F","Freshwater Fish","KOR","Korea","NBR","Number","0","Units",,,26,,
"THREAT_PERCENT","Threatened species as % of known species","MAMMAL","Mammals","KOR","Korea","PC","Percentage","0","Units",,,11.2,,
"THREAT_PERCENT","Threatened species as % of known species","BIRD","Birds","KOR","Korea","PC","Percentage","0","Units",,,10.536,,
"THREAT_PERCENT","Threatened species as % of known species","REPTILE","Reptiles","KOR","Korea","PC","Percentage","0","Units",,,15.625,,
"THREAT_PERCENT","Threatened species as % of known species","AMPHIBIAN","Amphibians","KOR","Korea","PC","Percentage","0","Units",,,25,,
"THREAT_PERCENT","Threatened species as % of known species","VASCULAR_PLANT","Vascular plants","KOR","Korea","PC","Percentage","0","Units",,,5.062,,
"THREAT_PERCENT","Threatened species as % of known species","FISH_TOT","Fish","KOR","Korea","PC","Percentage","0","Units",,,2.06,,
"TOT_KNOWN","Total number of known species","FISH_TOT","Fish","LUX","Luxembourg","NBR","Number","0","Units",,,43,,
"TOT_KNOWN","Total number of known species","FRESHW_F","Freshwater Fish","LUX","Luxembourg","NBR","Number","0","Units",,,43,,
"TOT_KNOWN_IND","Total number of indigenous known species","FISH_TOT","Fish","LUX","Luxembourg","NBR","Number","0","Units",,,27,,
"TOT_KNOWN_IND","Total number of indigenous known species","FRESHW_F","Freshwater Fish","LUX","Luxembourg","NBR","Number","0","Units",,,27,,
"ENDANGERED","Number of endangered species","FISH_TOT","Fish","LUX","Luxembourg","NBR","Number","0","Units",,,1,,
"ENDANGERED","Number of endangered species","FRESHW_F","Freshwater Fish","LUX","Luxembourg","NBR","Number","0","Units",,,1,,
"CRITICAL","Number of critically endangered species","FISH_TOT","Fish","LUX","Luxembourg","NBR","Number","0","Units",,,3,,
"CRITICAL","Number of critically endangered species","FRESHW_F","Freshwater Fish","LUX","Luxembourg","NBR","Number","0","Units",,,3,,
"VULNERABLE","Number of vulnerable species","FISH_TOT","Fish","LUX","Luxembourg","NBR","Number","0","Units",,,8,,
"VULNERABLE","Number of vulnerable species","FRESHW_F","Freshwater Fish","LUX","Luxembourg","NBR","Number","0","Units",,,8,,
"THREATENED","Total number of threatened species","FISH_TOT","Fish","LUX","Luxembourg","NBR","Number","0","Units",,,12,,
"THREATENED","Total number of threatened species","FRESHW_F","Freshwater Fish","LUX","Luxembourg","NBR","Number","0","Units",,,12,,
"ENDANGERED_IND","Number of endangered indigenous species","FISH_TOT","Fish","LUX","Luxembourg","NBR","Number","0","Units",,,1,,
"ENDANGERED_IND","Number of endangered indigenous species","FRESHW_F","Freshwater Fish","LUX","Luxembourg","NBR","Number","0","Units",,,1,,
"CRITICAL_IND","Number of critically endangered indigenous species","FISH_TOT","Fish","LUX","Luxembourg","NBR","Number","0","Units",,,3,,
"CRITICAL_IND","Number of critically endangered indigenous species","FRESHW_F","Freshwater Fish","LUX","Luxembourg","NBR","Number","0","Units",,,3,,
"VULNERABLE_IND","Number of vulnerable indigenous species","FISH_TOT","Fish","LUX","Luxembourg","NBR","Number","0","Units",,,8,,
"VULNERABLE_IND","Number of vulnerable indigenous species","FRESHW_F","Freshwater Fish","LUX","Luxembourg","NBR","Number","0","Units",,,8,,
"THREATENED_IND","Total number of indigenous threatened species","VASCULAR_PLANT","Vascular plants","LUX","Luxembourg","NBR","Number","0","Units",,,354,,
"THREATENED_IND","Total number of indigenous threatened species","FISH_TOT","Fish","LUX","Luxembourg","NBR","Number","0","Units",,,12,,
"THREATENED_IND","Total number of indigenous threatened species","FRESHW_F","Freshwater Fish","LUX","Luxembourg","NBR","Number","0","Units",,,12,,
"THREAT_PERCENT","Threatened species as % of known species","BIRD","Birds","LUX","Luxembourg","PC","Percentage","0","Units",,,19.084,,
"THREAT_PERCENT","Threatened species as % of known species","REPTILE","Reptiles","LUX","Luxembourg","PC","Percentage","0","Units",,,33.333,,
"THREAT_PERCENT","Threatened species as % of known species","AMPHIBIAN","Amphibians","LUX","Luxembourg","PC","Percentage","0","Units",,,28.571,,
"THREAT_PERCENT","Threatened species as % of known species","VASCULAR_PLANT","Vascular plants","LUX","Luxembourg","PC","Percentage","0","Units",,,26.757,,
"THREAT_PERCENT","Threatened species as % of known species","FISH_TOT","Fish","LUX","Luxembourg","PC","Percentage","0","Units",,,27.907,,
"THREAT_PERCENT","Threatened species as % of known species","FRESHW_F","Freshwater Fish","LUX","Luxembourg","PC","Percentage","0","Units",,,27.907,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","VASCULAR_PLANT","Vascular plants","LUX","Luxembourg","PC","Percentage","0","Units",,,29.378,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","FISH_TOT","Fish","LUX","Luxembourg","PC","Percentage","0","Units",,,44.444,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","FRESHW_F","Freshwater Fish","LUX","Luxembourg","PC","Percentage","0","Units",,,44.444,,
"TOT_KNOWN","Total number of known species","FISH_TOT","Fish","MEX","Mexico","NBR","Number","0","Units",,,2763,,
"ENDANGERED","Number of endangered species","FISH_TOT","Fish","MEX","Mexico","NBR","Number","0","Units",,,81,,
"CRITICAL","Number of critically endangered species","FISH_TOT","Fish","MEX","Mexico","NBR","Number","0","Units",,,13,,
"VULNERABLE","Number of vulnerable species","FISH_TOT","Fish","MEX","Mexico","NBR","Number","0","Units",,,80,,
"THREATENED","Total number of threatened species","FISH_TOT","Fish","MEX","Mexico","NBR","Number","0","Units",,,174,,
"THREATENED_IND","Total number of indigenous threatened species","MAMMAL","Mammals","MEX","Mexico","NBR","Number","0","Units",,,84,,
"THREATENED_IND","Total number of indigenous threatened species","BIRD","Birds","MEX","Mexico","NBR","Number","0","Units",,,82,,
"THREATENED_IND","Total number of indigenous threatened species","REPTILE","Reptiles","MEX","Mexico","NBR","Number","0","Units",,,109,,
"THREATENED_IND","Total number of indigenous threatened species","AMPHIBIAN","Amphibians","MEX","Mexico","NBR","Number","0","Units",,,43,,
"THREATENED_IND","Total number of indigenous threatened species","VASCULAR_PLANT","Vascular plants","MEX","Mexico","NBR","Number","0","Units",,,275,,
"THREAT_PERCENT","Threatened species as % of known species","MAMMAL","Mammals","MEX","Mexico","PC","Percentage","0","Units",,,26.773,,
"THREAT_PERCENT","Threatened species as % of known species","BIRD","Birds","MEX","Mexico","PC","Percentage","0","Units",,,20.748,,
"THREAT_PERCENT","Threatened species as % of known species","REPTILE","Reptiles","MEX","Mexico","PC","Percentage","0","Units",,,19.097,,
"THREAT_PERCENT","Threatened species as % of known species","AMPHIBIAN","Amphibians","MEX","Mexico","PC","Percentage","0","Units",,,13.564,,
"THREAT_PERCENT","Threatened species as % of known species","VASCULAR_PLANT","Vascular plants","MEX","Mexico","PC","Percentage","0","Units",,,1.867,,
"THREAT_PERCENT","Threatened species as % of known species","FISH_TOT","Fish","MEX","Mexico","PC","Percentage","0","Units",,,6.298,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","MAMMAL","Mammals","MEX","Mexico","PC","Percentage","0","Units",,,51.852,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","BIRD","Birds","MEX","Mexico","PC","Percentage","0","Units",,,42.268,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","REPTILE","Reptiles","MEX","Mexico","PC","Percentage","0","Units",,,22.11,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","AMPHIBIAN","Amphibians","MEX","Mexico","PC","Percentage","0","Units",,,17.063,,
"IND_PERCENT","Threatened indigenous species as % of indigenous spec.","VASCULAR_PLANT","Vascular plants","MEX","Mexico","PC","Percentage","0","Units",,,2.75,,
"TOT_KNOWN","Total number of known species","FISH_TOT","Fish","NLD","Netherlands","NBR","Number","0","Units",,,97,,
"TOT_KNOWN","Total number of known species","MARINE_F","Marine Fish","NLD","Netherlands","NBR","Number","0","Units",,,57,,
"TOT_KNOWN","Total number of known species","FRESHW_F","Freshwater Fish","NLD","Netherlands","NBR","Number","0","Units",,,40,,
"TOT_KNOWN_IND","Total number of indigenous known species","AMPHIBIAN","Amphibians","NLD","Netherlands","NBR","Number","0","Units",,,16,,
"TOT_KNOWN_IND","Total number of indigenous known species","FISH_TOT","Fish","NLD","Netherlands","NBR","Number","0","Units",,,97,,
"TOT_KNOWN_IND","Total number of indigenous known species","MARINE_F","Marine Fish","NLD","Netherlands","NBR","Number","0","Units",,,57,,
"TOT_KNOWN_IND","Total number of indigenous known species","FRESHW_F","Freshwater Fish","NLD","Netherlands","NBR","Number","0","Units",,,40,,
"ENDANGERED","Number of endangered species","FISH_TOT","Fish","NLD","Netherlands","NBR","Number","0","Units",,,5,,
"ENDANGERED","Number of endangered species","MARINE_F","Marine Fish","NLD","Netherlands","NBR","Number","0","Units",,,3,,
"ENDANGERED","Number of endangered species","FRESHW_F","Freshwater Fish","NLD","Netherlands","NBR","Number","0","Units",,,2,,
"CRITICAL","Number of critically endangered species","FISH_TOT","Fish","NLD","Netherlands","NBR","Number","0","Units",,,4,,
"CRITICAL","Number of critically endangered species","MARINE_F","Marine Fish","NLD","Netherlands","NBR","Number","0","Units",,,3,,
"CRITICAL","Number of critically endangered species","FRESHW_F","Freshwater Fish","NLD","Netherlands","NBR","Number","0","Units",,,1,,
"VULNERABLE","Number of vulnerable species","FISH_TOT","Fish","NLD","Netherlands","NBR","Number","0","Units",,,14,,
"VULNERABLE","Number of vulnerable species","MARINE_F","Marine Fish","NLD","Netherlands","NBR","Number","0","Units",,,4,,
"VULNERABLE","Number of vulnerable species","FRESHW_F","Freshwater Fish","NLD","Netherlands","NBR","Number","0","Units",,,10,,
"THREATENED","Total number of threatened species","FISH_TOT","Fish","NLD","Netherlands","NBR","Number","0","Units",,,23,,
"THREATENED","Total number of threatened species","MARINE_F","Marine Fish","NLD","Netherlands","NBR","Number","0","Units",,,10,,
"THREATENED","Total number of threatened species","FRESHW_F","Freshwater Fish","NLD","Netherlands","NBR","Number","0","Units",,,13,,
"ENDANGERED_IND","Number of endangered indigenous species","FISH_TOT","Fish","NLD","Netherlands","NBR","Number","0","Units",,,5,,
"ENDANGERED_IND","Number of endangered indigenous species","MARINE_F","Marine Fish","NLD","Netherlands","NBR","Number","0","Units",,,3,,
"ENDANGERED_IND","Number of endangered indigenous species","FRESHW_F","Freshwater Fish","NLD","Netherlands","NBR","Number","0","Units",,,2,,
"CRITICAL_IND","Number of critically endangered indigenous species","AMPHIBIAN","Amphibians","NLD","Netherlands","NBR","Number","0","Units",,,2,,
"CRITICAL_IND","Number of critically endangered indigenous species","FISH_TOT","Fish","NLD","Netherlands","NBR","Number","0","Units",,,4,,
"CRITICAL_IND","Number of critically endangered indigenous species","MARINE_F","Marine Fish","NLD","Netherlands","NBR","Number","0","Units",,,3,,
